"id","source","section","page","chunkIndex","totalChunksOnPage","text","sourceUrl","catalogUrl","extractedAt"
"dgs_ecatalog-p19-c1","dgs_ecatalog","A","19","1","4","無柄燒杯 TPX KartellBlue graduated beakers, low form, TPX˙PMP(TPX)材質,可耐高溫至170℃˙燒杯具嘴,傾倒方便˙透明度佳,易讀取˙藍色刻度印刷於燒杯表面貨號 容量/刻度mL ØxH(mm) ea/cs 價格eaBK-1720BK-1721BK-1722BK-1723BK-1724BK-1725BK-1726BK-1727BK-172825/150/2100/5250/10500/101000/202000/503000/5005000/50034x4942x6052x7271x9588x119110x146133x184159x201190x22820201216124422 貨號 容量mL ea/pk/cs 價格eaATS-421010ATS-421020ATS-421040ATS-421050ATS-421060ATS-421070ATS-421080ATS-421090501002506001000200050001000012/412/46/64/63/4642無柄燒杯 PP TarsonsBeaker without Handle, PP˙PP材質,可高壓滅","https://ec.dgs.com.tw/catalog/files/basic-html/page19.html","https://ec.dgs.com.tw/catalog/catalog.html#p=19","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p19-c2","dgs_ecatalog","A","19","2","4","6001000200050001000012/412/46/64/63/4642無柄燒杯 PP TarsonsBeaker without Handle, PP˙PP材質,可高壓滅菌˙燒杯具嘴,方便傾倒˙刻度為藍色刻劃,清晰易讀˙符合美國 FDA 21 CFR貨號 容量mL ea/pk/cs 價格eaATS-422000ATS-422010ATS-422020ATS-422030ATS-422040ATS-422050ATS-422060ATS-422070501002506001000200050001000012/412/46/64/63/4642無柄燒杯 PMP TarsonsBeaker without Handle, PMP˙PMP(TPX)材質,可高壓滅菌˙燒杯具嘴,方便傾倒˙刻度為深色刻劃,清晰易讀拋棄式燒杯 PP NIKKOBeaker, Disposable, PP˙PP材質拋棄式˙刻度由鑄模浮刻於燒杯表面˙一體成型設計,底部平滑,無接縫線˙2L非一體成型且無刻度貨號 容量mL 上徑x下徑x高mm ea/cs 價格eaCN3014-01CN3014-02CN3014-03CN3014-04CN3014-05","https://ec.dgs.com.tw/catalog/files/basic-html/page19.html","https://ec.dgs.com.tw/catalog/catalog.html#p=19","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p19-c3","dgs_ecatalog","A","19","3","4",",無接縫線˙2L非一體成型且無刻度貨號 容量mL 上徑x下徑x高mm ea/cs 價格eaCN3014-01CN3014-02CN3014-03CN3014-04CN3014-05CN3014-07CN3014-082000 100050030020010050141.5x124x172.5123.5x100x148.5102.5x79.5x12490x68.5x9682x59.5x8258.5x42.5x77.543.5x32.5x706015025050075010002000拋棄式燒杯 PP SANPLATECBeaker, Disposable, PP˙PP材質拋棄式˙半透明˙刻度由鑄模浮刻於燒杯表面貨號 容量/刻度mL ØxH(mm) ea/cs 價格eaCS-1665CS-1666CS-1667CS-1668CS-1669CS-1840100/10200/50300/50500/501000/1002000/50053.5x7272.5x8484x98.598.5x121122x145142x19710001000500250100100拋棄式燒杯 PP AS ONEBeaker, Disposable, PP˙","https://ec.dgs.com.tw/catalog/files/basic-html/page19.html","https://ec.dgs.com.tw/catalog/catalog.html#p=19","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p19-c4","dgs_ecatalog","A","19","4","4","x8484x98.598.5x121122x145142x19710001000500250100100拋棄式燒杯 PP AS ONEBeaker, Disposable, PP˙PP材質拋棄式,不可高壓滅菌˙半透明˙刻度鑄模浮刻於燒杯表面˙可堆疊,不佔用儲存空間貨號 容量mL 上徑x下徑x高mm ea/cs 價格eaAO14659-01AO14659-02AO14659-23AO14659-04AO14659-05AO14659-26AO14659-071001502003005001000200054x47x7261x55x7874x63x8580x69x98100x84x119122x103x146142x118x196100010001000500250100100A基礎實驗器材以上價格與規格僅供參考 , 請以實際報價為主 A-007塑膠燒杯","https://ec.dgs.com.tw/catalog/files/basic-html/page19.html","https://ec.dgs.com.tw/catalog/catalog.html#p=19","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p20-c1","dgs_ecatalog","A","20","1","3","˙PP材質˙150mL為浮刻於表面˙250mL以上為藍色刻劃貨號 容量mL ea/cs 價格eaDP-350150DP-3502501DP-3505001DP-351000115025050010002000240200100無柄燒杯 PP 台製Beaker without Handle, PP 塑膠燒杯 PE 台製Beaker, PE˙PE材質˙燒杯具嘴,傾倒方便˙半透明˙刻度由鑄模浮刻於燒杯表面貨號 容量mL ea/pk 價格eaDP-350250DP-350500DP-3510002505001000240200100燒杯 PTFE cowiePTFE Beakers˙表面光滑不易殘留˙底部平整,具良好的熱傳導能力˙PTFE材質耐溫 -200~250℃˙良好的耐化學性和溫度貨號 容量mL ØxH(mm) 價格eaAC007-005AC007-010AC007-025AC007-050AC007-100AC007-250AC007-500AC007-1000AC007-2000AC007-5000510255010025050010002000500020x2624x3332x4743x5554x6866x9780x12","https://ec.dgs.com.tw/catalog/files/basic-html/page20.html","https://ec.dgs.com.tw/catalog/catalog.html#p=20","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p20-c2","dgs_ecatalog","A","20","2","3","07-1000AC007-2000AC007-5000510255010025050010002000500020x2624x3332x4743x5554x6866x9780x125100x155125x210170x280不鏽鋼燒杯 日製S.S. Beaker˙不鏽鋼製˙具嘴及刻度貨號 容量mL ØxH(mm) 價格eaC8HS-61001C8HS-61002C8HS-61003C8HS-61004C8HS-61005100200300500100050x5769x6972x7881x108107x120低型有柄燒杯 PP KartellBeaker with Handle, Short Form, PP˙PP材質˙燒杯具嘴,握柄,傾倒方便˙半透明˙刻度鑄模浮刻於燒杯表面貨號 容量/刻度mL ØxH(mm) 價格eaBK-1156BK-1157BK-1158BK-1159BK-1160500/251000/502000/503000/1005000/25090x116116x131145x165165x180190x225貨號 容量/刻度mL ØxH(mm) ea/cs 價格eaBV-446941BV-447941BV-4","https://ec.dgs.com.tw/catalog/files/basic-html/page20.html","https://ec.dgs.com.tw/catalog/catalog.html#p=20","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p20-c3","dgs_ecatalog","A","20","3","3","0/25090x116116x131145x165165x180190x225貨號 容量/刻度mL ØxH(mm) ea/cs 價格eaBV-446941BV-447941BV-440941BV-441941BV-442941BV-443941BV-444941BV-44594150/2100/2250/5500/101000/102000/203000/505000/10040x7050x8074x12092x140117x181152x213172x242204x270242412126666有柄燒杯 PP VITLABBeaker with Handle, PP˙PP材質˙燒杯具嘴,握柄,傾倒方便˙半透明˙刻度鑄模浮刻於燒杯表面A基礎實驗器材A-008 以上價格與規格僅供參考 , 請以實際報價為主 塑膠燒杯","https://ec.dgs.com.tw/catalog/files/basic-html/page20.html","https://ec.dgs.com.tw/catalog/catalog.html#p=20","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p21-c1","dgs_ecatalog","A","21","1","3","貨號 容量/刻度mL ØxH(mm) ea/cs 價格eaBV-446081BV-447081BV-440081BV-441081BV-442081BV-443081BV-444081BV-44508150/2100/2250/5500/101000/102000/203000/505000/10040x7050x8074x12092x140117x181152x213172x242204x270242412126666 有柄燒杯 PP 藍色刻劃 VITLABBeaker with Handle, PP˙PP材質˙燒杯具嘴,握柄,傾倒方便˙半透明˙刻度藍色刻劃,清析易讀貨號 容量/刻度mL ØxH(mm) ea/cs 價格eaBV-44091BV-44191BV-44291BV-44391BV-44491250/5500/101000/102000/203000/5070x12091x133116x170150x215170x2421212666 有柄燒杯 SAN VITLABBeaker with Handle, SAN˙SAN材質˙燒杯具嘴,握柄,傾倒方便˙透明˙刻度鑄模浮刻於燒杯表面有柄燒杯 PP TarsonsBea","https://ec.dgs.com.tw/catalog/files/basic-html/page21.html","https://ec.dgs.com.tw/catalog/catalog.html#p=21","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p21-c2","dgs_ecatalog","A","21","2","3","有柄燒杯 SAN VITLABBeaker with Handle, SAN˙SAN材質˙燒杯具嘴,握柄,傾倒方便˙透明˙刻度鑄模浮刻於燒杯表面有柄燒杯 PP TarsonsBeaker with Handle ,PP˙PP材質,可高壓滅菌˙燒杯具嘴及握柄,方便傾倒˙刻度藍色刻劃,清晰易讀貨號 容量mL ea/cs 價格eaATS-431040ATS-431050ATS-431060ATS-431070ATS-431080ATS-431090100250600100020005000121212642貨號 容量mL ea/cs 價格eaATS-441040ATS-441050ATS-441060ATS-441070ATS-441080ATS-441090100250600100020005000121212642有柄燒杯 PMP TarsonsBeaker with Handle ,PMP˙PMP(TPX)材質,可高壓滅菌˙燒杯具嘴及握柄,方便傾倒˙刻度深色刻劃,清晰易讀貨號 容量mL ea/cs 價格eaDP-360100DP-360200DP-360500DP-361000DP-362000DP-363000DP-365","https://ec.dgs.com.tw/catalog/files/basic-html/page21.html","https://ec.dgs.com.tw/catalog/catalog.html#p=21","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p21-c3","dgs_ecatalog","A","21","3","3","˙刻度深色刻劃,清晰易讀貨號 容量mL ea/cs 價格eaDP-360100DP-360200DP-360500DP-361000DP-362000DP-363000DP-365000100200500100020003000500035012025060601812有柄燒杯 PP 台製Beaker with Handle, PP˙PP材質˙燒杯具嘴,握柄,傾倒方便˙半透明˙刻度由鑄模浮刻於燒杯表面有柄燒杯 PFA SANPLATECBeaker with Handle, PFA˙PFA材質耐溫-200~250℃˙良好的耐化學性和溫度˙透明,附刻度貨號 容量/刻度mL ØxH(mm) 價格eaAS-11113AS-111141000/1002000/100110x152136x198 A基礎實驗器材以上價格與規格僅供參考 , 請以實際報價為主 A-009塑膠燒杯","https://ec.dgs.com.tw/catalog/files/basic-html/page21.html","https://ec.dgs.com.tw/catalog/catalog.html#p=21","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p22-c1","dgs_ecatalog","A","22","1","4","貨號 容量mL ØxH(mm) 價格eaC8HS-54001C8HS-54002C8HS-54003C8HS-54004C8HS-54005C8HS-54006C8HS-54007C8HS-54008100200300500100020003000500050x5769x6972x7881x108107x120137x150155x178178x212 不鏽鋼手把燒杯 SANPLATECS.S. Beaker with Handle˙SUS304不鏽鋼製˙具嘴及刻度貨號 容量mL 價格eaDG1611-03DG1611-05DG1611-10DG1611-15DG1611-20DG1611-25DG1611-301020501002505001000量杯 經濟型Conical Beaker Graduated ˙硼矽酸玻璃製成˙刻度清晰˙錐形具嘴及底座貨號 容量/刻度mL H(mm) ea/cs 價格eaBK-422BK-423BK-424BK-425100/2250/5500/101000/20118164183263121283 量杯 PP KartellConical Beaker Graduated, PP˙PP材質","https://ec.dgs.com.tw/catalog/files/basic-html/page22.html","https://ec.dgs.com.tw/catalog/catalog.html#p=22","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p22-c2","dgs_ecatalog","A","22","2","4","25100/2250/5500/101000/20118164183263121283 量杯 PP KartellConical Beaker Graduated, PP˙PP材質,可耐高溫至120℃˙半透明˙量杯具嘴,傾倒方便,量杯底座寬大˙刻度由鑄模浮刻於量杯表面量杯 TPX KartellConical Beaker Graduated, TPX˙TPX(PMP)材質可耐高溫至170°C˙量杯具嘴,傾倒方便,量杯底座寬大˙刻度由鑄模浮刻於量杯表面˙規透明度佳貨號 容量/刻度mL H(mm) ea/cs 價格eaBK-1422BK-1423BK-1424BK-1425100/2250/5500/101000/20117162183263121883塑膠量杯 PP 台製Beaker, PP˙PP材質貨號 容量mL ØxH(mm) ea/cs 價格DP-N-3-1DP-N-3-2202035x3537x31.540002000三角燒瓶 KIMBLEFlask, Erlenmeyer, Narrow Mouth˙KG-33硼矽酸玻璃製成˙外觀呈三角形,瓶口部分有特別加工,加強其圓滑與堅固˙適用於混合或量測液態溶劑貨號 容量mL","https://ec.dgs.com.tw/catalog/files/basic-html/page22.html","https://ec.dgs.com.tw/catalog/catalog.html#p=22","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p22-c3","dgs_ecatalog","A","22","3","4","Flask, Erlenmeyer, Narrow Mouth˙KG-33硼矽酸玻璃製成˙外觀呈三角形,瓶口部分有特別加工,加強其圓滑與堅固˙適用於混合或量測液態溶劑貨號 容量mL ØxH(mm) ea/bx /cs 價格eaAK26500-00025AK26500-00050AK26500-00125AK26500-00250AK26500-00300AK26500-00500AK26500-01000AK26500-02000AK26500-04000AK26500-060002550125250300500100020004000600038x6550x7866x10882x13088x140102x174128x213161x275208x355235x39312/412/412/412/412/46/66/44/21/41/4貨號 容量mL ØxH(mm) ea/bx 價格eaAS1130-00025AS1130-00050AS1130-00100AS1130-00150AS1130-00200AS1130-00250AS1130-00300AS1130-00500AS1130-01000AS1130-02000A","https://ec.dgs.com.tw/catalog/files/basic-html/page22.html","https://ec.dgs.com.tw/catalog/catalog.html#p=22","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p22-c4","dgs_ecatalog","A","22","4","4","00100AS1130-00150AS1130-00200AS1130-00250AS1130-00300AS1130-00500AS1130-01000AS1130-02000AS1130-03000AS1130-050002550100150200250300500100020003000500042x7051x8564x10574x11879x13185x14587x156105x180131x220166x280187x310220x3651010101010101010101021三角燒瓶 PYREXFlask, Erlenmeyer, Narrow Mouth˙符合DIN ISO 1773˙Pyrex 硼矽酸玻璃製成˙白色刻度及書寫區˙良好的耐熱性能及高抗化學侵蝕性˙玻璃瓶身印有產品追溯碼,可下載批次證書(25mL、50mL、100mL無追溯碼,僅可提供材質證明)A基礎實驗器材A-010 以上價格與規格僅供參考 , 請以實際報價為主 量杯","https://ec.dgs.com.tw/catalog/files/basic-html/page22.html","https://ec.dgs.com.tw/catalog/catalog.html#p=22","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p23-c1","dgs_ecatalog","A","23","1","4","三角燒瓶 DURANFlask,Erlenmeyer,Narrow Mouth˙DURAN 硼矽酸玻璃材質˙刻度清晰,標示區易寫耐用˙適用於混合或量測液態樣本貨號 容量mL ØxH(mm) ea/bx 價格eaBS-2121614BS-2121617BS-2121624BS-2121628BS-2121632BS-2121636BS-2121639BS-2121644BS-2121654BS-2121663BS-2121668BS-21216732550100125200250300500100020003000500042x7551x9064x10567x11279x13185x14587x156105x180131x220166x280187x310220x3651010101010101010101021 貨號 容量mL ØxH(mm) 價格eaABO-4985009ABO-4985012ABO-4985017ABO-4985021ABO-4985022ABO-4985024ABO-49850292550125250300500100042x6752x8368x11183x13390x146103x177131x222","https://ec.dgs.com.tw/catalog/files/basic-html/page23.html","https://ec.dgs.com.tw/catalog/catalog.html#p=23","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p23-c2","dgs_ecatalog","A","23","2","4","985022ABO-4985024ABO-49850292550125250300500100042x6752x8368x11183x13390x146103x177131x222三角燒瓶 BOROSILFlask, Erlenmeyer, Narrow Mouth˙硼矽酸玻璃製成˙符合ASTM E1404規範˙白色雙刻度印刷及書寫區˙良好的散熱性能及抗化學侵蝕性˙適用於混合或量測液態溶劑,為各實驗室中通用之燒瓶三角燒瓶 經濟型Flask, Erlenmeyer, Narrow Mouth˙硼矽酸玻璃製成˙刻度清晰,外觀呈三角形˙適用於混合或量測液態樣本,如需加熱實驗,建議使用進口廠牌貨號 容量mL 價格eaDG1121-05DG1121-10DG1121-12DG1121-15DG1121-17DG1121-20DG1121-23DG1121-25DG1121-30DG1121-35DG1121-39DG1121-42DG1121-4550100125150200250300500100020003000500010000廣口厚唇三角燒瓶 KIMBLEFlask, Erlenmeyer, Wide Mouth˙KG-33硼","https://ec.dgs.com.tw/catalog/files/basic-html/page23.html","https://ec.dgs.com.tw/catalog/catalog.html#p=23","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p23-c3","dgs_ecatalog","A","23","3","4","125150200250300500100020003000500010000廣口厚唇三角燒瓶 KIMBLEFlask, Erlenmeyer, Wide Mouth˙KG-33硼矽酸玻璃製成˙瓶身厚重,瓶口寬廣˙可耐高溫,化學溶劑侵蝕,可用於振盪器之振盪貨號 容量mL ØxH(mm) ea/bx/cs 價格eaAK26650-00125AK26650-00250AK26650-00500AK26650-01000AK26650-020001252505001000200066x10877x13097x172122x216161x26512/412/46/66/44/2貨號 容量mL口內徑mmØxH(mm)ea/bx 價格eaAS1140-00050AS1140-00100AS1140-00250AS1140-00500AS1140-01000AS1140-02000501002505001000200030304646466648x8564x11085x140105x175131x220153x275101010101010廣口三角燒瓶 PYREXFlask, Erlenmeyer, Wide Mouth˙符合DIN IS","https://ec.dgs.com.tw/catalog/files/basic-html/page23.html","https://ec.dgs.com.tw/catalog/catalog.html#p=23","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p23-c4","dgs_ecatalog","A","23","4","4","085x140105x175131x220153x275101010101010廣口三角燒瓶 PYREXFlask, Erlenmeyer, Wide Mouth˙符合DIN ISO 24450˙Pyrex 硼矽酸玻璃製成˙白色刻度及書寫區˙良好的耐熱性能及高抗化學侵蝕性˙玻璃瓶身印有產品追溯碼,可下載批次證書 (50mL、100mL、2000mL無追溯碼,僅可提供材質證明)廣口三角燒瓶 BOROSILFlask, Erlenmeyer, Wide Mouth˙硼矽酸玻璃製成˙符合ASTM E1404規範˙白色雙刻度印刷及書寫區˙良好的散熱性能及抗化學侵蝕性貨號 容量mL ØxH(mm) 價格eaABO-5102017ABO-5102021ABO-5102024ABO-5102029125250500100068x11183x133105x186131x222A基礎實驗器材以上價格與規格僅供參考 , 請以實際報價為主 A-011三角燒瓶","https://ec.dgs.com.tw/catalog/files/basic-html/page23.html","https://ec.dgs.com.tw/catalog/catalog.html#p=23","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p24-c1","dgs_ecatalog","A","24","1","4","螺蓋三角燒瓶 KIMBLEFlask, Erlenmeyer, Screw Cap˙KG-33硼矽酸玻璃製成˙瓶身呈三角形,瓶口附螺旋蓋˙用於儲存或混合微生物之培養˙125mL以下螺蓋為24-410˙250mL螺蓋為28-410˙500mL以上螺蓋為38-430貨號 容量mL WxH(mm) ea/bx/cs 價格eaAK26505-00050AK26505-00125AK26505-00250AK26505-00500AK26505-01000AK26505-02000501252505001000200050x78 66x11582x128102x175128x215161x2736/46/46/46/46/22/4螺蓋三角瓶 PYREXFlask, Erlenmeyer, Screw Cap˙Pyrex硼矽酸玻璃製成˙黑蓋PTB材質附PTFE墊片可高溫高壓滅菌及乾熱滅菌,可耐溫度至180°C˙適用於培養樣品及培養基的儲存˙附白色刻度,白色書寫區˙滅菌時請勿鎖緊蓋子,以避免瓶子破裂貨號 容量mL ODxH(mm) 螺蓋規格mm 價格eaAS1137-00012MAS1137-00013MAS1137-00002MAS11","https://ec.dgs.com.tw/catalog/files/basic-html/page24.html","https://ec.dgs.com.tw/catalog/catalog.html#p=24","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p24-c2","dgs_ecatalog","A","24","2","4","區˙滅菌時請勿鎖緊蓋子,以避免瓶子破裂貨號 容量mL ODxH(mm) 螺蓋規格mm 價格eaAS1137-00012MAS1137-00013MAS1137-00002MAS1137-00003DAS1137-00006MAS1137-00008DAS1137-00010MAS1137-00014MAS1137-00018M10255010025050010002000300030x6842x7651x8564x10585x130105x160131x210166x280187x315SVL15SVL22SVL22SVL30SVL42SVL42SVL42SVL42SVL42廣口螺蓋三角燒瓶 KIMBLEFlask, GL45 Erlenmeyer, Screw Cap˙KG-33硼矽酸玻璃製成˙附GL45螺旋蓋˙廣口之設計可將液體更容易的倒入瓶中˙標示區為琺瑯材質貨號 容量mL WxH(mm) 價格eaAK26720-00500 500 102 x 165 廣口螺蓋三角燒瓶 安全披覆 KIMBLEFlask, GL45 Erlenmeyer, Screw Cap˙KG-33硼矽酸玻璃製成˙瓶身具安全披覆,以避免瓶身打破時內","https://ec.dgs.com.tw/catalog/files/basic-html/page24.html","https://ec.dgs.com.tw/catalog/catalog.html#p=24","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p24-c3","dgs_ecatalog","A","24","3","4","x 165 廣口螺蓋三角燒瓶 安全披覆 KIMBLEFlask, GL45 Erlenmeyer, Screw Cap˙KG-33硼矽酸玻璃製成˙瓶身具安全披覆,以避免瓶身打破時內裝藥劑外流˙附GL45螺旋蓋˙廣口之設計可將液體更容易的倒入瓶中˙標示區為琺瑯材質貨號 容量mL WxH(mm) ea/bx 價格eaAKC26720-00250AKC26720-00500AKC26720-01000AKC26720-0200025050010002000 81x130102x165128x205161x2656642 螺蓋三角瓶 PP GL45 VITLABFlask , Erlenmeyer, PP, with Scre w Thread Closure, GL45˙PP材質,半透明,可高溫高壓滅菌˙適用於細胞培養,也適合盛裝食品˙瓶身表面印有刻度˙滅菌時須將瓶蓋取下分開滅菌˙清洗時溫度不建議高於60°C,以避免破壞刻度貨號 容量/刻度mL ea/bx 價格eaBV-566941BV-567941BV-568941BV-569941BV-57094175/10125/20250/50500/1001000/20066664 螺","https://ec.dgs.com.tw/catalog/files/basic-html/page24.html","https://ec.dgs.com.tw/catalog/catalog.html#p=24","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p24-c4","dgs_ecatalog","A","24","4","4","x 價格eaBV-566941BV-567941BV-568941BV-569941BV-57094175/10125/20250/50500/1001000/20066664 螺蓋三角瓶 TPX GL45 VITLABFlask, Erlenmeyer, TPX, with Screw Thread Closure, GL45˙TPX(PMP)材質,半透明,可高溫高壓滅菌˙適用於細胞培養,也適合作為滴定實驗的接收容器˙瓶身表面印有刻度˙滅菌時須將瓶蓋取下分開滅菌˙清洗時溫度不建議高於60°C,以避免破壞刻度貨號 容量/刻度mL ea/bx 價格eaBV-56695BV-56795BV-56895BV-56995BV-5709575/10125/20250/50500/1001000/20066664 A基礎實驗器材A-012 以上價格與規格僅供參考 , 請以實際報價為主 三角燒瓶","https://ec.dgs.com.tw/catalog/files/basic-html/page24.html","https://ec.dgs.com.tw/catalog/catalog.html#p=24","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p25-c1","dgs_ecatalog","A","25","1","5","磨砂三角瓶 PYREXFlask, Erlenmeyer, Joint˙加工製品˙PYREX玻璃三角瓶加工磨砂口˙適用於混合液態溶劑貨號 容量mL 磨口 價格eaDG26511-11002DG26511-11005DG26511-11010DG26511-13005DG26511-13010DG26511-13025DG26511-13030DG26511-13050DG26511-13100DG26511-13200DG26511-13300DG26511-13500DG26511-14025DG26511-14030DG26511-14050DG26511-14100DG26511-14200DG26511-14300DG26511-145002550100501002503005001000200030005000250300500100020003000500014/2014/2014/2024/4024/4024/4024/4024/4024/4024/4024/4024/4029/3229/3229/3229/3229/3229/3229/32 磨口三角燒瓶 KIMBLEFlask, Erlenmeyer, Jo","https://ec.dgs.com.tw/catalog/files/basic-html/page25.html","https://ec.dgs.com.tw/catalog/catalog.html#p=25","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p25-c2","dgs_ecatalog","A","25","2","5","24/4024/4024/4024/4029/3229/3229/3229/3229/3229/3229/32 磨口三角燒瓶 KIMBLEFlask, Erlenmeyer, Joint˙加工製品˙進口玻璃三角瓶加工磨砂口˙容量50mL之磨口為19/38,其餘為24/40磨口˙適用於混合或量測液態溶劑貨號 容量mL 磨口 價格eaDG26510-00050DG26510-00125DG26510-00250DG26510-00300DG26510-00500DG26510-01000DG26510-02000501252503005001000200019/3824/4024/4024/4024/4024/4024/40 磨口 三角瓶 PP KartellFlask, Erlenmeyer, PP˙PP材質可耐高壓滅菌˙刻度由鑄模浮刻於量杯表面˙半透明貨號 容量/刻度mL 磨口 ea/cs 價格eaBK-1460BK-1461BK-1462BK-1463BK-1464BK-146550/10125/25250/25500/501000/502000/10014/2314/2319/2624/2929/3234/3520201","https://ec.dgs.com.tw/catalog/files/basic-html/page25.html","https://ec.dgs.com.tw/catalog/catalog.html#p=25","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p25-c3","dgs_ecatalog","A","25","3","5","463BK-1464BK-146550/10125/25250/25500/501000/502000/10014/2314/2319/2624/2929/3234/35202015884沃度圓錐燒瓶 KIMBLEFlask, Iodine, PTFE Stopper˙KG-33硼矽酸玻璃製成˙別名又稱碘瓶˙250mL瓶用於乾燥蟲膠(DRY SHELLAC或稱紫膠)碘含量,亦適用於油,脂肪酸,或動物油之碘含量˙500mL瓶用於油漆或亮光劑˙規格表內標示不含瓶塞之高度˙使用PTFE磨砂塞#22貨號 容量mL WxH(mm) 價格eaAK27200-00125AK27200-00250AK27200-0050012525050066x12482x160102x195培養三角瓶 KIMBLEFlask, Culture, Long Neck˙KG-33硼矽酸玻璃製成˙瓶身三角,瓶頸長且厚˙長頸之設計可使用金屬或塑膠的透氣蓋覆蓋之˙125mL瓶口適用透氣蓋25mm˙250mL以上瓶口適用透氣蓋38mm˙亦可使用海棉透氣塞塞住瓶口,以利微生物之培養貨號 容量mL WxH(mm) ea/bx/cs 價格eaAK25615-00125AK","https://ec.dgs.com.tw/catalog/files/basic-html/page25.html","https://ec.dgs.com.tw/catalog/catalog.html#p=25","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p25-c4","dgs_ecatalog","A","25","4","5","25mm˙250mL以上瓶口適用透氣蓋38mm˙亦可使用海棉透氣塞塞住瓶口,以利微生物之培養貨號 容量mL WxH(mm) ea/bx/cs 價格eaAK25615-00125AK25615-00250AK25615-01000AK25615-020001252501000200066x12582x142128x230161x2886/46/46/46/2 培養三角瓶 PETG SUNTRINEFlask, Erlenmeyer, Screw Cap, PETG˙醫用級PETG、PC材質˙獨立真空包裝,取用方便,避免交叉感染˙一體成型,避免表面接痕導致細胞撞壁破裂˙表面光潔度達到鏡面要求,透明度接近玻璃,減少了細胞貼壁的風險˙透氣蓋具0.22μm疏水膜,幫助細胞生長,也同時防止微生物污染˙採用電子束滅菌,無菌保證水準SAL=10-6˙無DNase/Rnase,無熱源,無內毒素貨號 容量mL ODxH(mm) ea/cs 價格eaAST-40701101AST-40702101AST-40703101AST-40704101AST-40705101AST-4070610112525050010002800500066x1148","https://ec.dgs.com.tw/catalog/files/basic-html/page25.html","https://ec.dgs.com.tw/catalog/catalog.html#p=25","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p25-c5","dgs_ecatalog","A","25","5","5","01AST-40702101AST-40703101AST-40704101AST-40705101AST-4070610112525050010002800500066x11483x139101x178127x212164x243228x253241212664 A基礎實驗器材以上價格與規格僅供參考 , 請以實際報價為主 A-013三角燒瓶","https://ec.dgs.com.tw/catalog/files/basic-html/page25.html","https://ec.dgs.com.tw/catalog/catalog.html#p=25","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p26-c1","dgs_ecatalog","A","26","1","5","培養三角瓶 MDHCFlasks, Erlenmeyer, Screw Cap, PC˙瓶身PC材質,瓶蓋HDPE材質,均符合USP Class VI標準˙平底三角培養瓶能穩定置於振盪器,可有效控制泡沫量產生˙經過嚴格的密封性、跌落、平整度等系列測試,確保品質˙瓶身均勻 、透明,刻度淯晰、準確,便於觀察容量˙濾膜蓋型為0.22µm PTFE疏水透氣膜,利於氣體交換的同時確保為無菌˙加長瓶頸,便於拿取,瓶口處有導液槽,防滴漏,且易於傾倒˙PC材質瓶身可在121°C,15psl下高壓滅菌20分鐘1次,不可反覆高壓滅菌,(蓋子不可高壓滅菌）˙經過嚴格的在線氣密性測試, 確保無洩漏˙單一獨立包裝, 包裝袋均有產品批號,便於品質追溯˙輻射滅菌,SAL=10-6˙無DNase/RNase,無熱原,無細胞毒性貨號 規格 ea/cs 價格csAMD-24125210AMD-24250210AMD-24500210AMD-24001210AMD-24125310AMD-24250310AMD-24500310AMD-24001310125mL 密封蓋250mL 密封蓋500mL 密封蓋1000mL 密封蓋125mL 濾膜蓋250mL 濾膜蓋5","https://ec.dgs.com.tw/catalog/files/basic-html/page26.html","https://ec.dgs.com.tw/catalog/catalog.html#p=26","2026-02-24T05:56:40.562Z"
